PId,Village/Farm/Marketno,Studysite,Status,Sampletype,Sample1or2,Season,Uniqueid,TBXcount,StatusTBX,ESBLcount,StatusESBL,KPCcount,StatusK,CTXM,NDM1,pH,Conductivity,Temp,GISND,GISNM,GISED,GISEM,GISlat,GISlong
DL085,5,Live bird market,High exposure,Waste water,1,Winter,31411DL085,170000000,Positive,150000,Positive,0,Negative,31527481.46,677864.27,6.9,769,,,,,,,
DL085,5,Live bird market,High exposure,Solid waste,1,Winter,31711DL085,13000000,Positive,45000,Positive,0,Negative,13355967.88,0,,,,,,,,,
DL085,5,Live bird market,High exposure,Poultry pens,1,Winter,31811DL085,15000000,Positive,63000,Positive,0,Negative,730258.85,0,,,,,,,,,
DL085,5,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL085,1100000,Positive,4600,Positive,0,Negative,2815478.45,0,,,,,,,,,
DL085,5,Live bird market,High exposure,Human faeces,1,Winter,311011DL085,6600000,Positive,1600,Positive,0,Negative,0,0,,,,,,,,,
DL085,5,Live bird market,High exposure,Waste water-2,2,Winter,311311DL085,70000,Positive,6400,Positive,0,Negative,0,1203349.78,7.4,3810,,,,,,,
DL085,5,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL085,880000,Positive,11000,Positive,0,Negative,441979.38,10654560.73,,,,,,,,,
DL085,5,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL085,16000000,Positive,31000,Positive,0,Negative,52803736.77,0,,,,,,,,,
DL085,5,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL085,3300000,Positive,13000,Positive,0,Negative,3680545.6,0,,,,,,,,,
DL085,5,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL085,8800000,Positive,14000,Positive,0,Negative,327542061.1,0,,,,,,,,,
DL085,5,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL085,76,Positive,0,Negative,0,Negative,0,0,6.8,598,28,,,,,,
DL086,6,Live bird market,High exposure,Drinking water,1,Winter,31311DL086,106,Positive,8,Positive,0,Negative,0,0,,,,,,,,,
DL086,6,Live bird market,High exposure,Waste water,1,Winter,31411DL086,100000,Positive,0,Negative,0,Negative,22534.17,0,6.4,3999,,,,,,,
DL086,6,Live bird market,High exposure,Solid waste,1,Winter,31711DL086,1700000,Positive,15000,Positive,0,Negative,2155208.44,2487736.37,,,,,,,,,
DL086,6,Live bird market,High exposure,Poultry pens,1,Winter,31811DL086,35000000,Positive,1000,Positive,0,Negative,840253.26,0,,,,,,,,,
DL086,6,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL086,4700000,Positive,19000,Positive,0,Negative,0,0,,,,,,,,,
DL086,6,Live bird market,High exposure,Human faeces,1,Winter,311011DL086,2100000,Positive,5500,Positive,0,Negative,1673157.51,0,,,,,,,,,
DL086,6,Live bird market,High exposure,Waste water-2,2,Winter,311311DL086,1300000,Positive,74000,Positive,0,Negative,145176.77,0,7.1,3160,,,,,,,
DL086,6,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL086,2600000,Positive,16000,Positive,0,Negative,292475.74,63836.18,,,,,,,,,
DL086,6,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL086,13000000,Positive,65000,Positive,0,Negative,62356.65,0,,,,,,,,,
DL086,6,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL086,6100000,Positive,13000,Positive,0,Negative,438399.25,0,,,,,,,,,
DL086,6,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL086,5700000,Positive,6500,Positive,0,Negative,730286.88,0,,,,,,,,,
DL086,6,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL086,39000000,Positive,0,Negative,0,Negative,4761110.82,0,6.9,694,29,,,,,,
DL087,7,Live bird market,High exposure,Drinking water,1,Winter,31311DL087,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Waste water,1,Winter,31411DL087,45000000,Positive,200000,Positive,0,Negative,7713646.06,0,6.8,4000,22.8,,,,,,
DL087,7,Live bird market,High exposure,Solid waste,1,Winter,31711DL087,240000,Positive,38000,Positive,0,Negative,0,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Poultry pens,1,Winter,31811DL087,660000000,Positive,6700000,Positive,0,Negative,13895794.78,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL087,150000000,Positive,33000,Positive,0,Negative,10088523.44,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Human faeces,1,Winter,311011DL087,1000000000,Positive,510000,Positive,0,Negative,16861252.46,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Waste water-2,2,Winter,311311DL087,180000,Positive,2700,Positive,0,Negative,535334.64,0,6.8,3120,34.7,,,,,,
DL087,7,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL087,140000000,Positive,5200000,Positive,0,Negative,462187101.9,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL087,26000000,Positive,39000,Positive,0,Negative,911211.08,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL087,8200000,Positive,5800000,Positive,0,Negative,0,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL087,16000000,Positive,5400,Positive,0,Negative,8294755.38,0,,,,,,,,,
DL087,7,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL087,100000,Positive,9000,Positive,0,Negative,86827.74,0,7,673,26.7,,,,,,
DL088,8,Live bird market,High exposure,Drinking water,1,Winter,31311DL088,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL088,8,Live bird market,High exposure,Waste water,1,Winter,31411DL088,1100000,Positive,72000,Positive,0,Negative,291730.75,0,7.2,1516,29.5,,,,,,
DL088,8,Live bird market,High exposure,Solid waste,1,Winter,31711DL088,13000000,Positive,45000,Positive,0,Negative,1186920.67,499008.2,,,,,,,,,
DL088,8,Live bird market,High exposure,Poultry pens,1,Winter,31811DL088,16000000,Positive,91000,Positive,0,Negative,177705.33,0,,,,,,,,,
DL088,8,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL088,830000,Positive,6400,Positive,0,Negative,188234.02,0,,,,,,,,,
DL088,8,Live bird market,High exposure,Human faeces,1,Winter,311011DL088,18000000,Positive,0,Negative,0,Negative,6528729.4,0,,,,,,,,,
DL088,8,Live bird market,High exposure,Waste water-2,2,Winter,311311DL088,400000000,Positive,1300000,Positive,0,Negative,10064905.77,11853.03,7,2118,28.2,,,,,,
DL088,8,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL088,440000,Positive,8800,Positive,0,Negative,31226.47,176512.65,,,,,,,,,
DL088,8,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL088,9700000,Positive,93000,Positive,0,Negative,2793311,18467.58,,,,,,,,,
DL088,8,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL088,72000000,Positive,5100000,Positive,0,Negative,518382.33,0,,,,,,,,,
DL088,8,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL088,140000000,Positive,0,Negative,0,Negative,68897211.91,0,,,,,,,,,
DL088,8,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL088,280000,Positive,4000,Positive,0,Negative,36049.58,0,7.1,1135,25.7,,,,,,
DL089,9,Live bird market,High exposure,Drinking water,1,Winter,31311DL089,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Waste water,1,Winter,31411DL089,12000000,Positive,1900,Positive,0,Negative,44243.71,10541.82,7.6,1061,24.2,,,,,,
DL089,9,Live bird market,High exposure,Solid waste,1,Winter,31711DL089,40000000,Positive,16000000,Positive,0,Negative,479017918.9,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Poultry pens,1,Winter,31811DL089,10000000,Positive,23000,Positive,0,Negative,208344,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL089,39000000,Positive,160000,Positive,0,Negative,2841055.32,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Human faeces,1,Winter,311011DL089,1600000,Positive,700,Positive,0,Negative,0,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Waste water-2,2,Winter,311311DL089,1000000,Positive,59000,Positive,0,Negative,4763655.36,137129.51,7.1,2030,22.4,,,,,,
DL089,9,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL089,1900000,Positive,310000,Positive,0,Negative,2090413.97,16108.54,,,,,,,,,
DL089,9,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL089,13000000,Positive,2800,Positive,0,Negative,0,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL089,13000000,Positive,50000,Positive,0,Negative,426276.19,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL089,400000,Positive,3700,Positive,0,Negative,1606766.85,0,,,,,,,,,
DL089,9,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL089,0,Negative,0,Negative,0,Negative,43250.66,0,7.5,1017,24.9,,,,,,
DL090,10,Live bird market,High exposure,Drinking water,1,Winter,31311DL090,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Waste water,1,Winter,31411DL090,370000000,Positive,30000000,Positive,0,Negative,16660277.81,4806.08,7,1618,25.6,,,,,,
DL090,10,Live bird market,High exposure,Solid waste,1,Winter,31711DL090,30000000,Positive,11000,Positive,0,Negative,114258.69,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Poultry pens,1,Winter,31811DL090,4000000,Positive,1100000,Positive,0,Negative,72550307.08,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL090,85000000,Positive,500,Positive,0,Negative,0,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Human faeces,1,Winter,311011DL090,700000,Positive,23000,Positive,0,Negative,7612529.02,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Waste water-2,2,Winter,311311DL090,120000000,Positive,5500000,Positive,48000,Positive,55226000.85,2894808.3,7.1,1910,24.2,,,,,,
DL090,10,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL090,14000000,Positive,13000,Positive,0,Negative,0,127741.13,,,,,,,,,
DL090,10,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL090,1000000,Positive,140000,Positive,0,Negative,31554692.27,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL090,14000000,Positive,22000,Positive,0,Negative,0,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL090,2100000,Positive,0,Negative,0,Negative,242408.43,0,,,,,,,,,
DL090,10,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL090,0,Negative,0,Negative,0,Negative,0,0,7.4,1033,25.7,,,,,,
DL091,11,Live bird market,Low exposure,Human faeces,1,Winter,321111DL091,2000000,Positive,1500,Positive,0,Negative,1157461.24,0,,,,,,,,,
DL091,11,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL091,11000000,Positive,1600,Positive,0,Negative,1756741.69,0,,,,,,,,,
DL092,12,Live bird market,Low exposure,Human faeces,1,Winter,321111DL092,9100000,Positive,5000,Positive,0,Negative,0,0,,,,,,,,,
DL092,12,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL092,22000000,Positive,15000,Positive,0,Negative,402716.04,0,,,,,,,,,
DL093,13,Live bird market,Low exposure,Human faeces,1,Winter,321111DL093,25000,Positive,8100,Positive,0,Negative,450495.19,0,,,,,,,,,
DL093,13,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL093,0,Negative,0,Negative,0,Negative,11696538.21,0,,,,,,,,,
DL094,14,Live bird market,Low exposure,Human faeces,1,Winter,321111DL094,76000000,Positive,8000,Positive,0,Negative,0,0,,,,,,,,,
DL094,14,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL094,400000,Positive,110000,Positive,0,Negative,1227953.53,0,,,,,,,,,
DL095,15,Live bird market,Low exposure,Human faeces,1,Winter,321111DL095,1000000,Positive,1100,Positive,0,Negative,0,0,,,,,,,,,
DL095,15,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL095,12000000,Positive,3300,Positive,0,Negative,1838994.44,0,,,,,,,,,
DL096,16,Live bird market,Low exposure,Human faeces,1,Winter,321111DL096,580000000,Positive,8100000,Positive,0,Negative,57453765.03,0,,,,,,,,,
DL096,16,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL096,3700000,Positive,6200,Positive,0,Negative,1832781.28,0,,,,,,,,,
DL097,17,Live bird market,Low exposure,Human faeces,1,Winter,321111DL097,18000000,Positive,1900,Positive,0,Negative,1703334.41,0,,,,,,,,,
DL097,17,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL097,8600000,Positive,2500,Positive,0,Negative,0,0,,,,,,,,,
DL098,18,Live bird market,Low exposure,Human faeces,1,Winter,321111DL098,170000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL098,18,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL098,1800,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL099,19,Live bird market,Low exposure,Human faeces,1,Winter,321111DL099,4400000,Positive,250000,Positive,0,Negative,2697741.19,0,,,,,,,,,
DL099,19,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL099,20000,Positive,0,Negative,0,Negative,346254.97,0,,,,,,,,,
DL100,20,Live bird market,Low exposure,Human faeces,1,Winter,321111DL100,13000000,Positive,0,Negative,0,Negative,406394.78,0,,,,,,,,,
DL100,20,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL100,100000,Positive,0,Negative,0,Negative,304823613.5,0,,,,,,,,,
TR101,25,Rural household,High exposure,Compound soil,1,Summer,11212TR101,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR101,25,Rural household,High exposure,Drinking water,1,Summer,11312TR101,0,Negative,0,Negative,0,Negative,0,0,7.4,142,25.5,,,,,,
TR101,25,Rural household,High exposure,Waste water,1,Summer,11412TR101,15000,Positive,58,Positive,0,Negative,0,0,7.6,131,24,,,,,,
TR101,25,Rural household,High exposure,Downstream pond water,1,Summer,11512TR101,3000,Positive,100,Positive,0,Negative,0,0,7.5,140,24.4,,,,,,
TR101,25,Rural household,High exposure,Downstream river water,1,Summer,11612TR101,121000,Positive,7000,Positive,67,Positive,44700,0,7.8,130,25.1,24,4.632,90,6.955,24.0772,90.11592
TR101,25,Rural household,High exposure,Poultry pens,1,Summer,11812TR101,19900000,Positive,57000,Positive,0,Negative,0,0,,,,,,,,,
TR101,25,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR101,171000000,Positive,8620000,Positive,0,Negative,902000,0,,,,,,,,,
TR101,25,Rural household,High exposure,Human faeces,1,Summer,111012TR101,158000000,Positive,6970000,Positive,0,Negative,139000,0,,,,,,,,,
TR101,25,Rural household,High exposure,Animal manure,1,Summer,111212TR101,640000,Positive,18400,Positive,0,Negative,0,0,,,,,,,,,
TR102,26,Rural household,High exposure,Compound soil,1,Summer,11212TR102,200,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR102,26,Rural household,High exposure,Drinking water,1,Summer,11312TR102,11,Positive,1,Positive,0,Negative,0,0,7.2,407,22.7,,,,,,
TR102,26,Rural household,High exposure,Waste water,1,Summer,11412TR102,17000,Positive,6000,Positive,0,Negative,0,0,7.4,730,23.1,,,,,,
TR102,26,Rural household,High exposure,Downstream pond water,1,Summer,11512TR102,65000,Positive,10,Positive,0,Negative,0,0,7.1,228,24.7,,,,,,
TR102,26,Rural household,High exposure,Downstream river water,1,Summer,11612TR102,66,Positive,45,Positive,27,Positive,0,0,7.6,138,25.9,24,3.972,90,7.123,24.0662,90.11872
TR102,26,Rural household,High exposure,Poultry pens,1,Summer,11812TR102,17000000,Positive,24800,Positive,0,Negative,179000,0,,,,,,,,,
TR102,26,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR102,8200000,Positive,7900,Positive,0,Negative,0,0,,,,,,,,,
TR102,26,Rural household,High exposure,Human faeces,1,Summer,111012TR102,38000000,Positive,5800,Positive,0,Negative,1720000,0,,,,,,,,,
TR102,26,Rural household,High exposure,Animal manure,1,Summer,111212TR102,3900000,Positive,14200,Positive,0,Negative,0,0,,,,,,,,,
TR103,27,Rural household,High exposure,Compound soil,1,Summer,11212TR103,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR103,27,Rural household,High exposure,Drinking water,1,Summer,11312TR103,4,Positive,0,Negative,0,Negative,0,0,7,536,26.3,,,,,,
TR103,27,Rural household,High exposure,Waste water,1,Summer,11412TR103,73000,Positive,27000,Positive,0,Negative,0,0,7.2,758,28.2,,,,,,
TR103,27,Rural household,High exposure,Downstream pond water,1,Summer,11512TR103,65,Positive,0,Negative,0,Negative,0,0,7,161,29.4,,,,,,
TR103,27,Rural household,High exposure,Downstream river water,1,Summer,11612TR103,114,Positive,29,Positive,0,Negative,0,0,7.6,156,29.4,24,3.79,90,7.461,24.06317,90.12435
TR103,27,Rural household,High exposure,Poultry pens,1,Summer,11812TR103,3400000,Positive,62000,Positive,0,Negative,107000,0,,,,,,,,,
TR103,27,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR103,770000,Positive,1500,Positive,0,Negative,0,0,,,,,,,,,
TR103,27,Rural household,High exposure,Human faeces,1,Summer,111012TR103,27200000,Positive,43000,Positive,0,Negative,0,0,,,,,,,,,
TR103,27,Rural household,High exposure,Animal manure,1,Summer,111212TR103,2200000,Positive,6100,Positive,0,Negative,0,0,,,,,,,,,
TR104,28,Rural household,High exposure,Compound soil,1,Summer,11212TR104,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR104,28,Rural household,High exposure,Drinking water,1,Summer,11312TR104,0,Negative,0,Negative,0,Negative,0,0,7.1,422,27.7,,,,,,
TR104,28,Rural household,High exposure,Waste water,1,Summer,11412TR104,60000,Positive,22000,Positive,0,Negative,0,0,7.2,384,28.4,,,,,,
TR104,28,Rural household,High exposure,Downstream pond water,1,Summer,11512TR104,9000,Positive,80,Positive,0,Negative,0,217000,7.5,110,29.7,,,,,,
TR104,28,Rural household,High exposure,Downstream river water,1,Summer,11612TR104,4000,Positive,6,Positive,4,Positive,0,0,7.7,134,30,24,2.308,90,2.551,24.03847,90.04252
TR104,28,Rural household,High exposure,Poultry pens,1,Summer,11812TR104,29400000,Positive,150000,Positive,0,Negative,516000,0,,,,,,,,,
TR104,28,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR104,23800000,Positive,300,Positive,0,Negative,0,0,,,,,,,,,
TR104,28,Rural household,High exposure,Human faeces,1,Summer,111012TR104,1040000000,Positive,113000,Positive,0,Negative,12700000,0,,,,,,,,,
TR104,28,Rural household,High exposure,Animal manure,1,Summer,111212TR104,16000000,Positive,51000,Positive,0,Negative,0,0,,,,,,,,,
TR105,29,Rural household,High exposure,Compound soil,1,Summer,11212TR105,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR105,29,Rural household,High exposure,Drinking water,1,Summer,11312TR105,1,Positive,0,Negative,0,Negative,0,0,7,630,27,,,,,,
TR105,29,Rural household,High exposure,Waste water,1,Summer,11412TR105,419000,Positive,29000,Positive,10,Positive,0,0,7.4,260,27.2,,,,,,
TR105,29,Rural household,High exposure,Downstream pond water,1,Summer,11512TR105,1970,Positive,80,Positive,0,Negative,0,0,7.3,181,27.7,,,,,,
TR105,29,Rural household,High exposure,Downstream river water,1,Summer,11612TR105,313,Positive,16,Positive,1,Positive,0,0,7.6,137,29.5,24,2.269,90,2.308,24.03782,90.03847
TR105,29,Rural household,High exposure,Poultry pens,1,Summer,11812TR105,2790000,Positive,13300,Positive,0,Negative,16200,0,,,,,,,,,
TR105,29,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR105,11300000,Positive,100,Positive,0,Negative,0,0,,,,,,,,,
TR105,29,Rural household,High exposure,Human faeces,1,Summer,111012TR105,76000000,Positive,6700,Positive,0,Negative,315000000,0,,,,,,,,,
TR105,29,Rural household,High exposure,Animal manure,1,Summer,111212TR105,61000000,Positive,17200,Positive,0,Negative,1080000,0,,,,,,,,,
TR106,30,Rural household,High exposure,Compound soil,1,Summer,11212TR106,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR106,30,Rural household,High exposure,Drinking water,1,Summer,11312TR106,0,Negative,0,Negative,0,Negative,0,0,7.1,210,29.5,,,,,,
TR106,30,Rural household,High exposure,Waste water,1,Summer,11412TR106,29000,Positive,35,Positive,0,Negative,0,0,7.4,213,31.6,,,,,,
TR106,30,Rural household,High exposure,Downstream pond water,1,Summer,11512TR106,66,Positive,0,Negative,0,Negative,0,0,7.5,71,30.3,,,,,,
TR106,30,Rural household,High exposure,Downstream river water,1,Summer,11612TR106,3000,Positive,2,Positive,0,Negative,8370,4170,7.6,122,31.4,24,2.327,90,2.704,24.03878,90.04507
TR106,30,Rural household,High exposure,Poultry pens,1,Summer,11812TR106,11000000,Positive,17800,Positive,0,Negative,8.21E+12,0,,,,,,,,,
TR106,30,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR106,14400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR106,30,Rural household,High exposure,Human faeces,1,Summer,111012TR106,2800000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR106,30,Rural household,High exposure,Animal manure,1,Summer,111212TR106,500000,Positive,1600,Positive,0,Negative,0,0,,,,,,,,,
TR107,31,Rural household,High exposure,Compound soil,1,Summer,11212TR107,7500,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR107,31,Rural household,High exposure,Drinking water,1,Summer,11312TR107,0,Negative,0,Negative,0,Negative,0,0,7.2,248,29.3,,,,,,
TR107,31,Rural household,High exposure,Waste water,1,Summer,11412TR107,12000,Positive,2000,Positive,0,Negative,0,0,7.3,139,30.2,,,,,,
TR107,31,Rural household,High exposure,Downstream pond water,1,Summer,11512TR107,8000,Positive,0,Negative,0,Negative,1340000,0,7.4,94,31.1,,,,,,
TR107,31,Rural household,High exposure,Downstream river water,1,Summer,11612TR107,35,Positive,2,Positive,0,Negative,39700,0,7.5,72,31.3,24,4.569,90,3.117,24.07615,90.05195
TR107,31,Rural household,High exposure,Poultry pens,1,Summer,11812TR107,11300000,Positive,8100,Positive,0,Negative,328000000,0,,,,,,,,,
TR107,31,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR107,32000000,Positive,1500,Positive,0,Negative,0,0,,,,,,,,,
TR107,31,Rural household,High exposure,Human faeces,1,Summer,111012TR107,37000000,Positive,3900,Positive,0,Negative,339000,0,,,,,,,,,
TR107,31,Rural household,High exposure,Animal manure,1,Summer,111212TR107,166000000,Positive,15800,Positive,0,Negative,340000,0,,,,,,,,,
TR108,32,Rural household,High exposure,Compound soil,1,Summer,11212TR108,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR108,32,Rural household,High exposure,Drinking water,1,Summer,11312TR108,0,Negative,0,Negative,0,Negative,1390000,0,7.1,150,28.6,,,,,,
TR108,32,Rural household,High exposure,Waste water,1,Summer,11412TR108,26000,Positive,0,Negative,0,Negative,7020000,0,7,144,31.2,,,,,,
TR108,32,Rural household,High exposure,Downstream pond water,1,Summer,11512TR108,100,Positive,6,Positive,0,Negative,0,0,7.4,81,32.2,,,,,,
TR108,32,Rural household,High exposure,Downstream river water,1,Summer,11612TR108,60,Positive,28,Positive,2,Positive,0,0,7.5,79,31.2,24,8.855,90,4.848,24.14758,90.0808
TR108,32,Rural household,High exposure,Poultry pens,1,Summer,11812TR108,11600000,Positive,23600,Positive,0,Negative,148000,0,,,,,,,,,
TR108,32,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR108,8400000,Positive,1800,Positive,0,Negative,0,0,,,,,,,,,
TR108,32,Rural household,High exposure,Human faeces,1,Summer,111012TR108,106000000,Positive,0,Negative,0,Negative,38600000000,3350000000,,,,,,,,,
TR108,32,Rural household,High exposure,Animal manure,1,Summer,111212TR108,10400000,Positive,76000,Positive,0,Negative,0,0,,,,,,,,,
TR109,33,Rural household,High exposure,Compound soil,1,Summer,11212TR109,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR109,33,Rural household,High exposure,Drinking water,1,Summer,11312TR109,62,Positive,0,Negative,0,Negative,0,0,6.7,230,27.9,,,,,,
TR109,33,Rural household,High exposure,Waste water,1,Summer,11412TR109,149000,Positive,3000,Positive,0,Negative,74600,234000,7.2,161,28.6,,,,,,
TR109,33,Rural household,High exposure,Downstream pond water,1,Summer,11512TR109,8000,Positive,102,Positive,0,Negative,0,0,7,172,29.1,,,,,,
TR109,33,Rural household,High exposure,Downstream river water,1,Summer,11612TR109,2000,Positive,62,Positive,0,Negative,0,0,7.8,78,29.4,24,8.112,90,2.749,24.1352,90.04582
TR109,33,Rural household,High exposure,Poultry pens,1,Summer,11812TR109,155000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR109,33,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR109,19200000,Positive,11300,Positive,0,Negative,0,0,,,,,,,,,
TR109,33,Rural household,High exposure,Human faeces,1,Summer,111012TR109,124000000,Positive,800,Positive,0,Negative,757000,0,,,,,,,,,
TR109,33,Rural household,High exposure,Animal manure,1,Summer,111212TR109,6100000,Positive,21600,Positive,0,Negative,0,0,,,,,,,,,
TR110,34,Rural household,High exposure,Compound soil,1,Summer,11212TR110,400,Positive,0,Negative,0,Negative,61300,44800,,,,,,,,,
TR110,34,Rural household,High exposure,Drinking water,1,Summer,11312TR110,0,Negative,0,Negative,0,Negative,0,0,7.3,435,29.8,,,,,,
TR110,34,Rural household,High exposure,Waste water,1,Summer,11412TR110,111000,Positive,56000,Positive,0,Negative,187000,1480000,7.3,676,31.2,,,,,,
TR110,34,Rural household,High exposure,Downstream pond water,1,Summer,11512TR110,325,Positive,50,Positive,0,Negative,0,0,7.5,97,30.8,,,,,,
TR110,34,Rural household,High exposure,Downstream river water,1,Summer,11612TR110,2000,Positive,28,Positive,4,Positive,0,0,7.8,76,30.1,24,8.042,90,1.046,24.13403,90.01743
TR110,34,Rural household,High exposure,Poultry pens,1,Summer,11812TR110,12300000,Positive,18000,Positive,0,Negative,9510000,177000,,,,,,,,,
TR110,34,Rural household,High exposure,Poultry caecal sample,1,Summer,11912TR110,1400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TR110,34,Rural household,High exposure,Human faeces,1,Summer,111012TR110,202000000,Positive,2600,Positive,0,Negative,0,0,,,,,,,,,
TR110,34,Rural household,High exposure,Animal manure,1,Summer,111212TR110,16800000,Positive,23200,Positive,0,Negative,330000,0,,,,,,,,,
TR111,25,Rural household,Low exposure,Compound soil,1,Summer,12212TR111,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TR111,25,Rural household,Low exposure,Drinking water,1,Summer,12312TR111,0,Negative,0,Negative,0,Negative,0,0,7.5,397,24.9,,,,,,
TR111,25,Rural household,Low exposure,Waste water,1,Summer,12412TR111,91000,Positive,4000,Positive,0,Negative,75700,0,7.5,408,24.8,,,,,,
TR111,25,Rural household,Low exposure,Downstream pond water,1,Summer,12512TR111,24000,Positive,1034,Positive,0,Negative,0,0,7.5,159,24.3,,,,,,
TR111,25,Rural household,Low exposure,Downstream river water,1,Summer,12612TR111,7000,Positive,2000,Positive,20,Positive,39600,1390000,7.8,137,24.9,24,4.383,90,6.921,24.07305,90.11535
TR111,25,Rural household,Low exposure,Human faeces,1,Summer,121112TR111,6000000,Positive,3200,Positive,0,Negative,293000,0,,,,,,,,,
